Event_ID,irwinID,Incid_Name,Incid_Type,Map_ID,Map_Prog,Asmnt_Type,BurnBndAc,BurnBndLat,BurnBndLon,Ig_Date,Pre_ID,Post_ID,Perim_ID,dNBR_offst,dNBR_stdDv,NoData_T,IncGreen_T,Low_T,Mod_T,High_T,Comment,_EVT_mean,_EVT_media,_EVT_major,LF20_EVT_2,LF20_EVT_1,LF20_EVT_3,LF20_EVT_4,maj_veg_cl,LF20_EVT_6,LF20_EVT_7,LF20_EVT_8,LF20_EVT_9,LF20_EVT10,LF20_EVT11,LF20_EVT12,LF20_EVT13,LF20_EVT14,LF20_EVT15,LF20_EVT16,LF20_EVT17,LF20_EVT18,x,y
MT4715311245620170723,24F95E94-4E44-40AD-8C51-AA697C861B13,ALICE CREEK,Wildfire,"10009013",MTBS,Extended,"29971","47.142","-112.438",2017/07/22,"804002720160802","804002720180723","804002720171024","17","39","-970","-150","30","325","635",,7149.259164187519673,7106.000000000000000,7166.000000000000000,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,"7166","2166",Tr Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,Tree,Conifer,"614",Douglas-fir Forest and Woodland,SAF 210: Interior Douglas-Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"0","51","0","0.000000","0.200000","0.000000",-112.4343944393,47.1484912218
MT4726811348520170724,4B809DBF-FACF-4E05-A60C-224C3C5C473C,RICE RIDGE,Wildfire,"10009024",MTBS,Extended,"171473","47.264","-113.22",2017/07/24,"804102720160724","804102720180730","804102720170929","6","37","-970","-150","60","305","620",GeoMAC perimeter with some edits.,7160.139868075658342,7055.000000000000000,7045.000000000000000,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,"7045","2045",Tr Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,Tree,Conifer,"625",Douglas-fir-Ponderosa Pine-Lodgepole Pine Forest and Woodland,SAF 210: Interior Douglas-Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"0","51","0","0.000000","0.200000","0.000000",-113.3636034386,47.2690375609
WY4219011071520170804,735D69D3-0F1A-4BF2-BD2C-7D6D5D350FB8,POLE CREEK,Wildfire,"10008903",MTBS,Extended,"3395","42.182","-110.675",2017/08/04,"803803120160820","803803120180810","803803120170807","-13","37","-970","-150","50","324","600",,7075.979951516739675,7055.000000000000000,7055.000000000000000,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,"7055","2055",Tr Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Tree,Conifer,"639",Spruce-Fir Forest and Woodland,SAF 206: Engelmann Spruce-Subalpine Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"236","252","204","0.925490","0.988235","0.800000",-110.6680940851,42.1806405567
MT4495911276420170823,10B4B78B-D0BB-446A-8C6C-0EAB5C89E4AD,MAUER MOUNTAIN,Wildfire,"10008637",MTBS,Initial,"2828","44.982","-112.792",2017/08/23,"804002920160919","804002920170906",,"-15","39","-970","-150","-20","9999","9999",,7133.849819153954741,7126.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-112.7977867641,44.9870499494
MT4593411198920170825,8358D1DB-0477-4C78-AE71-FF5B4E9148C6,CONROW,Wildfire,"10009078",MTBS,Initial,"2745","45.947","-111.981",2017/08/24,"803902820150910","803902820170830",,"-21","11","-970","-150","65","335","655",Some active hotspots are visible in the fire perimeter's interior. The next available scene pair would have been very late in the season and  have lost a considerable amount of visible data.,7139.426326447955034,7125.000000000000000,7125.000000000000000,Inter-Mountain Basins Big Sagebrush Steppe,"7125","2125",Sh Inter-Mountain Basins Big Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 314: Big Sagebrush-Bluebunch Wheatgrass,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"230","151","41","0.901961","0.592157","0.160784",-111.9781308528,45.9482311673
ID4421111326020170829,DCF1F202-419F-43A5-BD7E-67C03940CA14,BELL MOUNTAIN,Wildfire,"10008641",MTBS,Initial,"1323","44.217","-113.243",2017/08/29,"804002920160919","804002920170906",,"-23","7","-970","-150","10","9999","9999",,7130.983033764488937,7126.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-113.2449357418,44.2134760580
MT4496811110220180720,238D0B64-949A-4C6C-A7B1-247A73597A14,BACON RIND,Wildfire,"10012833",MTBS,Extended,"6380","44.972","-111.098",2018/07/20,"803802920170823","803802920190914",,"-5","52","-970","-150","120","301","530","NPS provided fire perimeter used; edits applied..",7138.073440223074613,7055.000000000000000,7055.000000000000000,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,"7055","2055",Tr Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Tree,Conifer,"639",Spruce-Fir Forest and Woodland,SAF 206: Engelmann Spruce-Subalpine Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"236","252","204","0.925490","0.988235","0.800000",-111.0959050506,44.9532765159
MT4512311354720180802,B8B48123-68BD-4660-9E7A-E15DECEDBECC,GOLDSTONE,Wildfire,"10012736",MTBS,Extended,"9812","45.104","-113.509",2018/08/02,"804002920170821","804002920190827",,"-18","18","-970","-150","30","305","600",GeoMAC perimeter modified,7126.796355063922420,7050.000000000000000,7050.000000000000000,Rocky Mountain Lodgepole Pine Forest,"7050","2050",Tr Rocky Mountain Lodgepole Pine Forest,Tree,Conifer,"622",Lodgepole Pine Forest and Woodland,SAF 218: Lodgepole Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"163","240","219","0.639216","0.941176","0.858824",-113.4804838093,45.1080128023
MT4497811185720180806,93285A28-5DC1-4A3D-9707-453E04F9B8CD,MONUMENT,Wildfire,"10012806",MTBS,Extended,"6973","45.012","-111.83",2018/08/06,B12TVQ20170804_30m,B12TVQ20190725_30m,,"3","17","-970","-150","70","315","600","GeoMAC perimeter modified. GeMAC, BAER and RAVG included greenup area so MTBS did as well to be consistent. Greenup commensurate with seasonal change.",7248.131251594794776,7055.000000000000000,7050.000000000000000,Rocky Mountain Lodgepole Pine Forest,"7050","2050",Tr Rocky Mountain Lodgepole Pine Forest,Tree,Conifer,"622",Lodgepole Pine Forest and Woodland,SAF 218: Lodgepole Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"163","240","219","0.639216","0.941176","0.858824",-111.8326923662,44.9970374462
MT4515311193120180811,44869022-8CB5-458D-AC2D-15D14EC5DE15,WIGWAM,Wildfire,"10012835",MTBS,Extended,"4412","45.145","-111.894",2018/08/11,B12TVR20170804_30m,B12TVR20190804_30m,,"-18","35","-970","-150","10","310","615",GeoMAC perimeter modified.,7119.856084282690063,7126.000000000000000,7050.000000000000000,Rocky Mountain Lodgepole Pine Forest,"7050","2050",Tr Rocky Mountain Lodgepole Pine Forest,Tree,Conifer,"622",Lodgepole Pine Forest and Woodland,SAF 218: Lodgepole Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"163","240","219","0.639216","0.941176","0.858824",-111.8996502718,45.1455395829
MT4603311134220180910,B3C51BEC-DC01-46DD-88A5-83D4CAA6D309,HORSESHOE,Wildfire,"10014062",MTBS,Extended,"1272","46.032","-111.318",2018/09/10,"803902820180902","803902820190804","803902820180918","9","29","-970","-150","60","252","480",,7195.931889626265729,7125.000000000000000,7125.000000000000000,Inter-Mountain Basins Big Sagebrush Steppe,"7125","2125",Sh Inter-Mountain Basins Big Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 314: Big Sagebrush-Bluebunch Wheatgrass,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"230","151","41","0.901961","0.592157","0.160784",-111.3105723412,46.0343396773
ID4430911239820180912,612CC2A3-B0F4-4423-9FA3-B3DEBA7E95F0,INDIAN BUTTE,Wildfire,"10011351",MTBS,Initial,"12897","44.332","-112.32",2018/09/12,"803902920180902","803902920180918",,"12","5","-970","-150","35","320","9999",,7130.274642666252475,7125.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-112.2913966658,44.3359508226
WY4304211058720180915,D21165E3-66C2-4A86-8566-FFD387DABC8F,ROOSEVELT,Wildfire,"10011955",MTBS,Extended,"55330","43.06","-110.387",2018/09/15,"803703020180718","803803020190728",,"8","27","-970","-150","85","340","575",,7194.316184183556288,7055.000000000000000,7055.000000000000000,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,"7055","2055",Tr Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Tree,Conifer,"639",Spruce-Fir Forest and Woodland,SAF 206: Engelmann Spruce-Subalpine Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"236","252","204","0.925490","0.988235","0.800000",-110.4930224524,43.0289921611
WY4270611067920180916,452F4A4B-BE16-4645-89D9-BA03BB457D22,MARTEN CREEK,Wildfire,"10012446",MTBS,Extended,"6383","42.72","-110.64",2018/09/16,"803703020180904","803703020190907",,"-11","16","-970","-150","-9999","200","480",,7177.562780815715087,7055.000000000000000,7055.000000000000000,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,"7055","2055",Tr Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Tree,Conifer,"639",Spruce-Fir Forest and Woodland,SAF 206: Engelmann Spruce-Subalpine Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"236","252","204","0.925490","0.988235","0.800000",-110.6597432711,42.7353022264
MT4675311196320190726,8C208700-F26F-4AD8-8A89-C6D94DA8159F,NORTH HILLS,Wildfire,"10016857",MTBS,Extended,"4149","46.765","-111.944",2019/07/26,"803902720190719","803902720200721",,"-39","14","-970","-150","15","305","515",,7124.172358333779812,7125.000000000000000,7125.000000000000000,Inter-Mountain Basins Big Sagebrush Steppe,"7125","2125",Sh Inter-Mountain Basins Big Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 314: Big Sagebrush-Bluebunch Wheatgrass,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"230","151","41","0.901961","0.592157","0.160784",-111.9420433988,46.7679690937
MT4696311244120190805,3A7E9370-F824-404E-8936-50607249ED1B,HORSEFLY,Wildfire,"10017920",MTBS,Extended,"1275","46.961","-112.419",2019/08/05,"803902720190719","803902720200705",,"-36","14","-970","-150","35","315","545",,7066.019566736547858,7050.000000000000000,7050.000000000000000,Rocky Mountain Lodgepole Pine Forest,"7050","2050",Tr Rocky Mountain Lodgepole Pine Forest,Tree,Conifer,"622",Lodgepole Pine Forest and Woodland,SAF 218: Lodgepole Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"163","240","219","0.639216","0.941176","0.858824",-112.4050480483,46.9586024116
MT4601411227720190816,F3BAEC6B-8E29-4368-B40C-E1AC8953D4BA,MCCLUSKY,Wildfire,"10016849",MTBS,Extended,"2709","46.015","-112.264",2019/08/16,"803902820190804","803902820200721",,"4","24","-970","-150","45","300","550",,7102.692743391889962,7050.000000000000000,7050.000000000000000,Rocky Mountain Lodgepole Pine Forest,"7050","2050",Tr Rocky Mountain Lodgepole Pine Forest,Tree,Conifer,"622",Lodgepole Pine Forest and Woodland,SAF 218: Lodgepole Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"163","240","219","0.639216","0.941176","0.858824",-112.2731610681,46.0199638580
WY4285410970420190817,793660DD-FB31-450D-9888-61F8FF82462E,BOULDER LAKE,Wildfire,"10016970",MTBS,Initial,"1361","42.856","-109.674",2019/08/17,B12TXN20180905_30m,A12TXN20190826_30m,,"14","18","-970","-150","35","340","9999",,7128.351739911779077,7126.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-109.6869790623,42.8533183505
WY4437710988020190902,22E2150C-45A1-4C69-8F6D-9100F1D072D6,FISHHAWK,Wildfire,"10016957",MTBS,Extended,"10775","44.384","-109.85",2019/09/02,"803702920190721","803802920200714",,"-14","25","-970","-150","60","340","640",,7207.521106409330059,7070.000000000000000,7166.000000000000000,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,"7166","2166",Tr Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,Tree,Conifer,"614",Douglas-fir Forest and Woodland,SAF 210: Interior Douglas-Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"0","51","0","0.000000","0.200000","0.000000",-109.8493559954,44.4168606022
ID4329711141020190907,,UNNAMED,Prescribed Fire,"10016697",MTBS,Initial,"1766","43.3","-111.411",2019/09/07,A12TVP20190819_30m,B12TVP20190923_30m,,"-9","25","-970","-150","80","370","680",,7155.459466263846480,7145.000000000000000,7166.000000000000000,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,"7166","2166",Tr Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,Tree,Conifer,"614",Douglas-fir Forest and Woodland,SAF 210: Interior Douglas-Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"0","51","0","0.000000","0.200000","0.000000",-111.4118801205,43.2983687843
MT4555711165420200823,C6FFDF0D-C556-4651-A11E-4F5DE8D2B315,BRADLEY CREEK,Wildfire,"10020379",MTBS,Initial,"1801","45.551","-111.675",2020/08/23,"803902820191007","803902820201009",,"-4","31","-970","-150","50","400","9999","First available post scene is 47 days after, just above the guidelines.  However, the dNBR is still high quality.

No high severity was identified.",7140.111371774292820,7125.000000000000000,7125.000000000000000,Inter-Mountain Basins Big Sagebrush Steppe,"7125","2125",Sh Inter-Mountain Basins Big Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 314: Big Sagebrush-Bluebunch Wheatgrass,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"230","151","41","0.901961","0.592157","0.160784",-111.6785150620,45.5527661304
MT4577311182220200929,DD5358EA-611D-4B11-9404-BAB720610DED,ANTELOPE,Wildfire,"10020383",MTBS,Extended,"1817","45.769","-111.793",2020/09/29,"803902820200705","803902820210708","803902820201009","19","14","-970","-150","60","236","450",,7135.891676866584930,7125.000000000000000,7125.000000000000000,Inter-Mountain Basins Big Sagebrush Steppe,"7125","2125",Sh Inter-Mountain Basins Big Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 314: Big Sagebrush-Bluebunch Wheatgrass,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"230","151","41","0.901961","0.592157","0.160784",-111.7939221430,45.7675649313
WY4438911082120200822,B9E7F021-78B2-43BC-A44F-34BB80B226B3,LONE STAR,Wildfire,"10020495",MTBS,Extended,"3348","44.4","-110.782",2020/08/22,"803802920200714","803802920210717",,"25","12","-970","-150","30","225","650",,7093.018584893136904,7050.000000000000000,7050.000000000000000,Rocky Mountain Lodgepole Pine Forest,"7050","2050",Tr Rocky Mountain Lodgepole Pine Forest,Tree,Conifer,"622",Lodgepole Pine Forest and Woodland,SAF 218: Lodgepole Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"163","240","219","0.639216","0.941176","0.858824",-110.7853750352,44.3939939096
ID4369611305520200702,3215B87E-97CC-4F60-A276-DE4120F4AB5B,HOWE PEAK,Wildfire,"10020606",MTBS,Initial,"6306","43.737","-113.016",2020/07/02,"803903020190719","803903020200705",,"25","12","-970","-150","85","9999","9999",,7491.743272316862203,7125.000000000000000,7124.000000000000000,Columbia Plateau Low Sagebrush Steppe,"7124","2124",Sh Columbia Plateau Low Sagebrush Steppe,Shrub,Shrubland,"623",Low Sagebrush Shrubland and Steppe,SRM 406: Low Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"135","106","76","0.529412","0.415686","0.298039",-113.0205510440,43.7403894477
MT4466511297520201030,E19577BA-EF28-4C57-B4C0-32BEE26767A6,SOURDOUGH,Wildfire,"10020823",MTBS,Extended,"5755","44.655","-112.939",2020/10/30,"803902920200721","803902920210708",,"42","20","-970","-150","85","360","9999","Unable to determine veg type from high-res, but the scar is visible at 2021 POG. dNBR might not be within offset guidelines, but this is the best  L8 extended scene pairing for this fire",7167.975081131200568,7126.000000000000000,7126.000000000000000,Inter-Mountain Basins Montane Sagebrush Steppe,"7126","2126",Sh Inter-Mountain Basins Montane Sagebrush Steppe,Shrub,Shrubland,"604",Big Sagebrush Shrubland and Steppe,SRM 402: Mountain Big Sagebrush,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,"219","140","37","0.858824","0.549020","0.145098",-112.9493814692,44.6591388552
MT4649511207120200613,29CD5560-D155-4521-B625-565F363F1A80,LUMP GULCH,Wildfire,"10020852",MTBS,Extended,"1194","46.506","-112.072",2020/06/13,"803902820170713","803902820210708","803902820200721","-43","18","-970","-150","25","223","450",Used perimeter from BAER mapping.,7166.302754000744244,7166.000000000000000,7166.000000000000000,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,"7166","2166",Tr Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,Tree,Conifer,"614",Douglas-fir Forest and Woodland,SAF 210: Interior Douglas-Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"0","51","0","0.000000","0.200000","0.000000",-112.0702976129,46.5049443670
MT4572011097420200904,AF59F1DF-7FE8-444C-93F1-8387930CE5CD,BRIDGER FOOTHILLS,Wildfire,"10020857",MTBS,Initial,"8291","45.74","-110.922",2020/09/04,"803802820200815","803802820200916","803802820200916","41","47","-970","-150","100","455","625","High severity areas were identified in extended imagery.

Used perimeter from BAER mapping iwth slight adjustments.",7336.251341345638139,7140.000000000000000,7166.000000000000000,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,"7166","2166",Tr Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,Tree,Conifer,"614",Douglas-fir Forest and Woodland,SAF 210: Interior Douglas-Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"0","51","0","0.000000","0.200000","0.000000",-110.9343265991,45.7320072253
MT4609911223320200829,AF24A95B-DD32-4CA5-AD05-C5482F80D333,STATE CREEK,Wildfire,"10020864",MTBS,Extended,"4549","46.089","-112.196",2020/08/29,"804002820180723","803902820210708","804002820200930","-21","17","-970","-150","40","256","500","Used perimeter from BAER mapping with slight adjustments.

MT4610411222820200930 is a duplicate of this fire",7143.125708977117029,7166.000000000000000,7166.000000000000000,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,"7166","2166",Tr Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,Tree,Conifer,"614",Douglas-fir Forest and Woodland,SAF 210: Interior Douglas-Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,"0","51","0","0.000000","0.200000","0.000000",-112.2033556809,46.0975823626
